osmid,visible,changeset,tags,x,version,timestamp,y,osmid,geometry
569850326,False,0,,23.73539161682129,6,1687757351,37.99011993408203,569850326,POINT (23.73539161682129 37.99011993408203)
97792973,False,0,,23.735979080200195,5,1616608614,37.98912811279297,97792973,POINT (23.7359790802002 37.98912811279297)
358464049,False,0,,23.733041763305664,40,1616973773,37.99142837524414,358464049,POINT (23.73304176330566 37.99142837524414)
358464174,False,0,,23.73293685913086,11,1687757351,37.99101257324219,358464174,POINT (23.73293685913086 37.99101257324219)
97797093,False,0,,23.732816696166992,14,1687757351,37.990543365478516,97797093,POINT (23.73281669616699 37.99054336547852)
97797186,False,0,,23.732704162597656,8,1687757351,37.99009323120117,97797186,POINT (23.73270416259766 37.99009323120117)
97797191,False,0,,23.73259925842285,12,1608707094,37.989681243896484,97797191,POINT (23.73259925842285 37.98968124389648)
97797196,False,0,,23.731971740722656,6,1616973773,37.99020767211914,97797196,POINT (23.73197174072266 37.99020767211914)
97797090,False,0,,23.733335494995117,9,1687757351,37.99045944213867,97797090,POINT (23.73333549499512 37.99045944213867)
97797197,False,0,,23.73311996459961,11,1608707094,37.98959732055664,97797197,POINT (23.73311996459961 37.98959732055664)
97834824,False,0,,23.72498893737793,8,1608707094,37.98817443847656,97834824,POINT (23.72498893737793 37.98817443847656)
97834765,False,0,,23.724876403808594,9,1616702981,37.987754821777344,97834765,POINT (23.72487640380859 37.98775482177734)
95663524,False,0,,23.724761962890625,12,1608707094,37.987335205078125,95663524,POINT (23.72476196289063 37.98733520507813)
98303817,False,0,,23.724597930908203,9,1571117813,37.98672103881836,98303817,POINT (23.7245979309082 37.98672103881836)
95663499,False,0,,23.72572135925293,10,1616702981,37.987613677978516,95663499,POINT (23.72572135925293 37.98761367797852)
97834909,False,0,,23.723918914794922,7,1608707094,37.98836135864258,97834909,POINT (23.72391891479492 37.98836135864258)
97839373,False,0,,23.724971771240234,8,1592135653,37.988948822021484,97839373,POINT (23.72497177124023 37.98894882202148)
5630842135,False,0,,23.723161697387695,6,1582269718,37.98578643798828,5630842135,POINT (23.7231616973877 37.98578643798828)
6693568141,False,0,,23.724679946899414,3,1645130377,37.98596954345703,6693568141,POINT (23.72467994689941 37.98596954345703)
844627879,False,0,,23.725234985351562,9,1645130377,37.98629379272461,844627879,POINT (23.72523498535156 37.98629379272461)
95663418,False,0,,23.7257022857666,12,1645130377,37.986568450927734,95663418,POINT (23.7257022857666 37.98656845092773)
95663385,False,0,,23.727184295654297,15,1656570006,37.98576736450195,95663385,POINT (23.7271842956543 37.98576736450195)
635138659,False,0,,23.72711753845215,8,1582454265,37.98548889160156,635138659,POINT (23.72711753845215 37.98548889160156)
11256819886,False,0,,23.726943969726562,1,1697094501,37.98478317260742,11256819886,POINT (23.72694396972656 37.98478317260742)
250720871,False,0,,23.726831436157227,12,1608547235,37.98432540893555,250720871,POINT (23.72683143615723 37.98432540893555)
97846091,False,0,,23.727663040161133,11,1672141075,37.98271179199219,97846091,POINT (23.72766304016113 37.98271179199219)
633562896,False,0,,23.724218368530273,6,1608707094,37.98830795288086,633562896,POINT (23.72421836853027 37.98830795288086)
250706414,False,0,,23.73287582397461,3,1342056071,37.97735595703125,250706414,POINT (23.73287582397461 37.97735595703125)
42240105,False,0,,23.734378814697266,11,1586418674,37.976200103759766,42240105,POINT (23.73437881469727 37.97620010375977)
250691755,False,0,,23.736486434936523,17,1614004631,37.97892761230469,250691755,POINT (23.73648643493652 37.97892761230469)
2313405235,False,0,,23.73681640625,4,1614004631,37.97909927368164,2313405235,POINT (23.73681640625 37.97909927368164)
300401360,False,0,,23.737014770507812,7,1614004631,37.97920227050781,300401360,POINT (23.73701477050781 37.97920227050781)
250691753,False,0,,23.737539291381836,10,1665501836,37.97947311401367,250691753,POINT (23.73753929138184 37.97947311401367)
10134034294,False,0,,23.73703384399414,1,1666911249,37.980098724365234,10134034294,POINT (23.73703384399414 37.98009872436523)
250714052,False,0,,23.729875564575195,44,1616682985,37.98595428466797,250714052,POINT (23.7298755645752 37.98595428466797)
3339821648,False,0,,23.73588752746582,3,1527341688,37.97688293457031,3339821648,POINT (23.73588752746582 37.97688293457031)
250691717,False,0,,23.736970901489258,5,1707839302,37.9774055480957,250691717,POINT (23.73697090148926 37.9774055480957)
250691794,False,0,,23.737525939941406,11,1608577969,37.9776725769043,250691794,POINT (23.73752593994141 37.9776725769043)
250691793,False,0,,23.737659454345703,12,1616527724,37.97751235961914,250691793,POINT (23.7376594543457 37.97751235961914)
250692062,False,0,,23.73815155029297,6,1668101490,37.9777717590332,250692062,POINT (23.73815155029297 37.9777717590332)
250692063,False,0,,23.73868751525879,9,1668101490,37.978057861328125,250692063,POINT (23.73868751525879 37.97805786132813)
300401271,False,0,,23.7374210357666,9,1650635677,37.978668212890625,300401271,POINT (23.7374210357666 37.97866821289063)
300401270,False,0,,23.737716674804688,6,1650199782,37.978309631347656,300401270,POINT (23.73771667480469 37.97830963134766)
250692359,False,0,,23.736923217773438,13,1616527724,37.97840118408203,250692359,POINT (23.73692321777344 37.97840118408203)
300401174,False,0,,23.737960815429688,12,1665501836,37.97895431518555,300401174,POINT (23.73796081542969 37.97895431518555)
6220792260,False,0,,23.737838745117188,4,1571118221,37.977291107177734,6220792260,POINT (23.73783874511719 37.97729110717773)
363357735,False,0,,23.728893280029297,7,1616682985,37.98321533203125,363357735,POINT (23.7288932800293 37.98321533203125)
250691723,False,0,,23.734874725341797,8,1647978357,37.978092193603516,250691723,POINT (23.7348747253418 37.97809219360352)
250691668,False,0,,23.73271942138672,8,1616687084,37.978702545166016,250691668,POINT (23.73271942138672 37.97870254516602)
250698924,False,0,,23.73381996154785,9,1571118323,37.97933578491211,250698924,POINT (23.73381996154785 37.97933578491211)
250698925,False,0,,23.732912063598633,6,1579217084,37.98037338256836,250698925,POINT (23.73291206359863 37.98037338256836)
250699982,False,0,,23.731962203979492,7,1713735580,37.98149108886719,250699982,POINT (23.73196220397949 37.98149108886719)
2725672310,False,0,,23.731075286865234,2,1672141075,37.98102569580078,2725672310,POINT (23.73107528686523 37.98102569580078)
250691665,False,0,,23.730859756469727,12,1672141075,37.98091506958008,250691665,POINT (23.73085975646973 37.98091506958008)
250699983,False,0,,23.731515884399414,22,1713735580,37.982017517089844,250699983,POINT (23.73151588439941 37.98201751708984)
250699984,False,0,,23.7323055267334,21,1616682985,37.982421875,250699984,POINT (23.7323055267334 37.982421875)
250699362,False,0,,23.733230590820312,30,1608577969,37.98291015625,250699362,POINT (23.73323059082031 37.98291015625)
250691664,False,0,,23.730205535888672,12,1665090606,37.98166275024414,250691664,POINT (23.73020553588867 37.98166275024414)
250691670,False,0,,23.733726501464844,8,1607720723,37.977500915527344,250691670,POINT (23.73372650146484 37.97750091552734)
250700343,False,0,,23.731229782104492,11,1571030855,37.98363494873047,250700343,POINT (23.73122978210449 37.98363494873047)
250700341,False,0,,23.731809616088867,13,1571030855,37.983943939208984,250700341,POINT (23.73180961608887 37.98394393920898)
250707871,False,0,,23.730894088745117,7,1527341685,37.98430252075195,250707871,POINT (23.73089408874512 37.98430252075195)
250708099,False,0,,23.731985092163086,2,1616682985,37.982791900634766,250708099,POINT (23.73198509216309 37.98279190063477)
250708051,False,0,,23.731281280517578,11,1616682985,37.9836540222168,250708051,POINT (23.73128128051758 37.9836540222168)
250700083,False,0,,23.732921600341797,23,1616682985,37.9832878112793,250700083,POINT (23.7329216003418 37.9832878112793)
250706958,False,0,,23.734010696411133,18,1665501836,37.983829498291016,250706958,POINT (23.73401069641113 37.98382949829102)
388172056,False,0,,23.733675003051758,4,1616682985,37.98365020751953,388172056,POINT (23.73367500305176 37.98365020751953)
250709162,False,0,,23.734210968017578,14,1697629083,37.981422424316406,250709162,POINT (23.73421096801758 37.98142242431641)
653971361,False,0,"{'crossing': 'marked', 'crossing:markings': 'yes', 'crossing_ref': 'zebra', 'highway': 'crossing'}",23.734769821166992,15,1707572504,37.98075485229492,653971361,POINT (23.73476982116699 37.98075485229492)
262236447,False,0,,23.72822380065918,6,1613361091,37.98440933227539,262236447,POINT (23.72822380065918 37.98440933227539)
95663493,False,0,,23.725189208984375,12,1656570006,37.9860725402832,95663493,POINT (23.72518920898438 37.9860725402832)
358464027,False,0,,23.73468017578125,35,1616608614,37.99115753173828,358464027,POINT (23.73468017578125 37.99115753173828)
9714370549,False,0,,23.734619140625,2,1687757351,37.99090576171875,9714370549,POINT (23.734619140625 37.99090576171875)
358464159,False,0,,23.73457908630371,7,1687757351,37.99073791503906,358464159,POINT (23.73457908630371 37.99073791503906)
97797081,False,0,,23.734466552734375,13,1687757351,37.990272521972656,97797081,POINT (23.73446655273438 37.99027252197266)
97788769,False,0,,23.7342529296875,12,1687757351,37.98939514160156,97788769,POINT (23.7342529296875 37.98939514160156)
97797184,False,0,,23.731868743896484,8,1608707094,37.98979187011719,97797184,POINT (23.73186874389648 37.98979187011719)
97797098,False,0,,23.732084274291992,16,1687757351,37.990665435791016,97797098,POINT (23.73208427429199 37.99066543579102)
358464213,False,0,,23.732200622558594,15,1687757351,37.99113464355469,358464213,POINT (23.73220062255859 37.99113464355469)
358465186,False,0,,23.731319427490234,47,1562418978,37.99207305908203,358465186,POINT (23.73131942749023 37.99207305908203)
358465410,False,0,,23.730026245117188,19,1559207377,37.99227523803711,358465410,POINT (23.73002624511719 37.99227523803711)
358465904,False,0,,23.728744506835938,13,1608707094,37.99027633666992,358465904,POINT (23.72874450683594 37.99027633666992)
635126478,False,0,,23.72896385192871,3,1479578692,37.99123001098633,635126478,POINT (23.72896385192871 37.99123001098633)
250699359,False,0,,23.734331130981445,14,1608547235,37.98154067993164,250699359,POINT (23.73433113098145 37.98154067993164)
8446047162,False,0,,23.73542594909668,3,1666911249,37.982093811035156,8446047162,POINT (23.73542594909668 37.98209381103516)
300398465,False,0,,23.727323532104492,12,1616623355,37.986328125,300398465,POINT (23.72732353210449 37.986328125)
250714051,False,0,,23.72938346862793,53,1616682985,37.983917236328125,250714051,POINT (23.72938346862793 37.98391723632813)
95663420,False,0,,23.728513717651367,8,1578767947,37.98615646362305,95663420,POINT (23.72851371765137 37.98615646362305)
4464395371,False,0,,23.73406219482422,4,1616682985,37.9848747253418,4464395371,POINT (23.73406219482422 37.9848747253418)
364104830,False,0,,23.733924865722656,10,1616682985,37.98506164550781,364104830,POINT (23.73392486572266 37.98506164550781)
250714050,False,0,,23.729736328125,51,1665012251,37.985374450683594,250714050,POINT (23.729736328125 37.98537445068359)
95663422,False,0,,23.728370666503906,15,1656570006,37.9855842590332,95663422,POINT (23.72837066650391 37.9855842590332)
250706959,False,0,"{'crossing': 'traffic_signals', 'crossing_ref': 'zebra', 'highway': 'traffic_signals', 'supervised': 'no'}",23.732820510864258,13,1575790363,37.98531723022461,250706959,POINT (23.73282051086426 37.98531723022461)
388172055,False,0,,23.7331600189209,2,1477413781,37.98404312133789,388172055,POINT (23.7331600189209 37.98404312133789)
388172051,False,0,,23.732620239257812,6,1571030855,37.984375,388172051,POINT (23.73262023925781 37.984375)
388172075,False,0,,23.73348045349121,6,1665501836,37.984493255615234,388172075,POINT (23.73348045349121 37.98449325561523)
388172082,False,0,,23.733089447021484,7,1571030855,37.98462677001953,388172082,POINT (23.73308944702148 37.98462677001953)
388172083,False,0,,23.732194900512695,6,1527341685,37.9849853515625,388172083,POINT (23.7321949005127 37.9849853515625)
515962403,False,0,,23.73127555847168,7,1649621739,37.99129104614258,515962403,POINT (23.73127555847168 37.99129104614258)
4056070360,False,0,,23.73194694519043,8,1687757351,37.99159622192383,4056070360,POINT (23.73194694519043 37.99159622192383)
97788195,False,0,,23.730239868164062,54,1608707094,37.987545013427734,97788195,POINT (23.73023986816406 37.98754501342773)
962356512,False,0,"{'highway': 'traffic_signals', 'traffic_signals:direction': 'forward'}",23.72450065612793,4,1616702981,37.9896240234375,962356512,POINT (23.72450065612793 37.9896240234375)
97788216,False,0,,23.730792999267578,43,1608707094,37.989959716796875,97788216,POINT (23.73079299926758 37.98995971679688)
97788210,False,0,,23.73093032836914,52,1608707094,37.98993682861328,97788210,POINT (23.73093032836914 37.98993682861328)
358464040,False,0,,23.73407745361328,38,1616702981,37.991268157958984,358464040,POINT (23.73407745361328 37.99126815795898)
633562897,False,0,,23.724220275878906,10,1608707094,37.9874267578125,633562897,POINT (23.72422027587891 37.9874267578125)
633562902,False,0,,23.722980499267578,9,1571117813,37.98695373535156,633562902,POINT (23.72298049926758 37.98695373535156)
633562904,False,0,,23.72296142578125,8,1608707094,37.987648010253906,633562904,POINT (23.72296142578125 37.98764801025391)
635126483,False,0,,23.729753494262695,4,1550190310,37.99116134643555,635126483,POINT (23.7297534942627 37.99116134643555)
635132981,False,0,,23.726701736450195,4,1550188539,37.988582611083984,635132981,POINT (23.7267017364502 37.98858261108398)
688786344,False,0,,23.726945877075195,3,1479205340,37.98703384399414,688786344,POINT (23.7269458770752 37.98703384399414)
962356738,False,0,,23.72701072692871,2,1597739194,37.98729705810547,962356738,POINT (23.72701072692871 37.98729705810547)
635138665,False,0,,23.72783660888672,6,1676500767,37.985382080078125,635138665,POINT (23.72783660888672 37.98538208007813)
807999510,False,0,,23.73221778869629,3,1616687084,37.97842025756836,807999510,POINT (23.73221778869629 37.97842025756836)
653971685,False,0,,23.735435485839844,6,1571118323,37.979248046875,653971685,POINT (23.73543548583984 37.979248046875)
653971690,False,0,,23.734844207763672,8,1607722224,37.97993087768555,653971690,POINT (23.73484420776367 37.97993087768555)
250713539,False,0,,23.731380462646484,10,1546462468,37.98516845703125,250713539,POINT (23.73138046264648 37.98516845703125)
1609088276,False,0,,23.731441497802734,9,1651933214,37.9850959777832,1609088276,POINT (23.73144149780273 37.9850959777832)
250700085,False,0,,23.731731414794922,18,1608577969,37.9847412109375,250700085,POINT (23.73173141479492 37.9847412109375)
250700084,False,0,,23.732210159301758,24,1608577969,37.98415756225586,250700084,POINT (23.73221015930176 37.98415756225586)
2372564894,False,0,,23.7307186126709,3,1447596670,37.98563766479492,2372564894,POINT (23.7307186126709 37.98563766479492)
962356657,False,0,,23.726755142211914,5,1597739194,37.98721694946289,962356657,POINT (23.72675514221191 37.98721694946289)
250706416,False,0,,23.732202529907227,3,1342056071,37.97744369506836,250706416,POINT (23.73220252990723 37.97744369506836)
10174555843,False,0,,23.735395431518555,1,1668115765,37.980247497558594,10174555843,POINT (23.73539543151855 37.98024749755859)
10134034290,False,0,,23.736452102661133,1,1666911249,37.98081970214844,10134034290,POINT (23.73645210266113 37.98081970214844)
358464177,False,0,,23.73238182067871,30,1687757351,37.99162673950195,358464177,POINT (23.73238182067871 37.99162673950195)
961530806,False,0,,23.73033332824707,2,1562418012,37.98929214477539,961530806,POINT (23.73033332824707 37.98929214477539)
961530639,False,0,,23.730606079101562,3,1578768089,37.989200592041016,961530639,POINT (23.73060607910156 37.98920059204102)
3879024943,False,0,,23.727149963378906,2,1524261469,37.98740768432617,3879024943,POINT (23.72714996337891 37.98740768432617)
95663461,False,0,,23.7276611328125,14,1582454265,37.987709045410156,95663461,POINT (23.7276611328125 37.98770904541016)
95663464,False,0,,23.727977752685547,14,1608707094,37.98788833618164,95663464,POINT (23.72797775268555 37.98788833618164)
962356740,False,0,,23.72650718688965,5,1571031088,37.987327575683594,962356740,POINT (23.72650718688965 37.98732757568359)
962356840,False,0,,23.72824478149414,11,1608707094,37.98784637451172,962356840,POINT (23.72824478149414 37.98784637451172)
962356674,False,0,,23.728227615356445,5,1562418012,37.98804473876953,962356674,POINT (23.72822761535645 37.98804473876953)
8253823131,False,0,,23.726364135742188,2,1673938770,37.98695373535156,8253823131,POINT (23.72636413574219 37.98695373535156)
962356608,False,0,,23.727144241333008,3,1363293103,37.98655319213867,962356608,POINT (23.72714424133301 37.98655319213867)
962356671,False,0,,23.72698974609375,6,1616623355,37.98638153076172,962356671,POINT (23.72698974609375 37.98638153076172)
2511789008,False,0,,23.735795974731445,8,1586418255,37.976104736328125,2511789008,POINT (23.73579597473145 37.97610473632813)
5581434217,False,0,,23.731407165527344,9,1643856497,37.99179458618164,5581434217,POINT (23.73140716552734 37.99179458618164)
358464212,False,0,,23.732303619384766,47,1616973773,37.991539001464844,358464212,POINT (23.73230361938477 37.99153900146484)
5921003579,False,0,,23.73137855529785,12,1643856497,37.99168014526367,5921003579,POINT (23.73137855529785 37.99168014526367)
250698926,False,0,,23.732288360595703,7,1713735580,37.98110580444336,250698926,POINT (23.7322883605957 37.98110580444336)
250691827,False,0,,23.735843658447266,15,1474823314,37.97650146484375,250691827,POINT (23.73584365844727 37.97650146484375)
97788202,False,0,,23.7308406829834,53,1578768089,37.989585876464844,97788202,POINT (23.7308406829834 37.98958587646484)
95663392,False,0,,23.729122161865234,9,1578768089,37.98857498168945,95663392,POINT (23.72912216186523 37.98857498168945)
95663400,False,0,,23.729190826416016,11,1608707094,37.98884582519531,95663400,POINT (23.72919082641602 37.98884582519531)
95663394,False,0,,23.72951889038086,8,1608707094,37.99015426635742,95663394,POINT (23.72951889038086 37.99015426635742)
250702474,False,0,,23.731338500976562,4,1713735580,37.98222732543945,250702474,POINT (23.73133850097656 37.98222732543945)
300400470,False,0,{'highway': 'traffic_signals'},23.735984802246094,13,1608577969,37.97953414916992,300400470,POINT (23.73598480224609 37.97953414916992)
250699613,False,0,,23.733991622924805,11,1600200506,37.98197937011719,250699613,POINT (23.7339916229248 37.98197937011719)
6220792258,False,0,,23.73761749267578,6,1647978240,37.975975036621094,6220792258,POINT (23.73761749267578 37.97597503662109)
359096435,False,0,,23.736085891723633,9,1616608614,37.98918533325195,359096435,POINT (23.73608589172363 37.98918533325195)
250700142,False,0,,23.72915267944336,22,1616682985,37.98290252685547,250700142,POINT (23.72915267944336 37.98290252685547)
95663467,False,0,,23.728912353515625,8,1608707094,37.98774719238281,95663467,POINT (23.72891235351563 37.98774719238281)
95663501,False,0,,23.725440979003906,9,1571117813,37.987213134765625,95663501,POINT (23.72544097900391 37.98721313476563)
250700344,False,0,,23.729389190673828,16,1616682985,37.98261260986328,250700344,POINT (23.72938919067383 37.98261260986328)
250691724,False,0,,23.7343692779541,12,1647978357,37.97868728637695,250691724,POINT (23.7343692779541 37.97868728637695)
962356785,False,0,,23.7268009185791,4,1597739194,37.9871711730957,962356785,POINT (23.7268009185791 37.9871711730957)
2313405251,False,0,,23.73658561706543,1,1369074890,37.97937774658203,2313405251,POINT (23.73658561706543 37.97937774658203)
5370319353,False,0,,23.7258358001709,5,1616702981,37.98778533935547,5370319353,POINT (23.7258358001709 37.98778533935547)
95663502,False,0,,23.72506332397461,8,1571117813,37.986656188964844,95663502,POINT (23.72506332397461 37.98665618896484)
95663426,False,0,,23.72745704650879,13,1582454265,37.986873626708984,95663426,POINT (23.72745704650879 37.98687362670898)
95663543,False,0,,23.728309631347656,32,1645130377,37.9903450012207,95663543,POINT (23.72830963134766 37.9903450012207)
95663398,False,0,,23.727985382080078,13,1645130377,37.9890251159668,95663398,POINT (23.72798538208008 37.9890251159668)
6693545575,False,0,,23.730655670166016,3,1711369015,37.988563537597656,6693545575,POINT (23.73065567016602 37.98856353759766)
411703355,False,0,,23.730581283569336,8,1578768089,37.98857116699219,411703355,POINT (23.73058128356934 37.98857116699219)
97797051,False,0,,23.733854293823242,14,1687757351,37.99037170410156,97797051,POINT (23.73385429382324 37.99037170410156)
358464166,False,0,,23.733970642089844,14,1687757351,37.990840911865234,358464166,POINT (23.73397064208984 37.99084091186523)
2425856881,False,0,,23.72565460205078,2,1479325406,37.986995697021484,2425856881,POINT (23.72565460205078 37.98699569702148)
97797102,False,0,,23.731155395507812,51,1578768089,37.99081802368164,97797102,POINT (23.73115539550781 37.99081802368164)
597677303,False,0,,23.73067855834961,6,1578768089,37.989498138427734,597677303,POINT (23.73067855834961 37.98949813842773)
7214467394,False,0,,23.72661018371582,1,1581787462,37.98342514038086,7214467394,POINT (23.72661018371582 37.98342514038086)
10134034285,False,0,,23.735082626342773,2,1668101490,37.98251724243164,10134034285,POINT (23.73508262634277 37.98251724243164)
250699711,False,0,,23.734691619873047,20,1666911249,37.982994079589844,250699711,POINT (23.73469161987305 37.98299407958984)
250708641,False,0,,23.73430824279785,26,1616527724,37.983463287353516,250708641,POINT (23.73430824279785 37.98346328735352)
599116897,False,0,,23.733612060546875,10,1608577969,37.982444763183594,599116897,POINT (23.73361206054688 37.98244476318359)
2725672307,False,0,"{'access': 'private', 'amenity': 'parking_entrance', 'fee': 'no', 'operator': 'Alpha Bank', 'parking': 'underground'}",23.73113250732422,1,1395169782,37.980960845947266,2725672307,POINT (23.73113250732422 37.98096084594727)
11271426328,False,0,,23.72686767578125,1,1697624795,37.98353958129883,11271426328,POINT (23.72686767578125 37.98353958129883)
250700248,False,0,,23.73048973083496,17,1616682985,37.98322677612305,250700248,POINT (23.73048973083496 37.98322677612305)
250691669,False,0,,23.733224868774414,11,1665090747,37.97808074951172,250691669,POINT (23.73322486877441 37.97808074951172)
6724001742,False,0,,23.727922439575195,1,1566226946,37.98374557495117,6724001742,POINT (23.7279224395752 37.98374557495117)
250691739,False,0,,23.73720932006836,14,1616527724,37.97804641723633,250691739,POINT (23.73720932006836 37.97804641723633)
6910572379,False,0,,23.73125648498535,3,1616973773,37.991817474365234,6910572379,POINT (23.73125648498535 37.99181747436523)
250691741,False,0,,23.738256454467773,10,1665501836,37.97859191894531,250691741,POINT (23.73825645446777 37.97859191894531)
4040706197,False,0,,23.737119674682617,2,1707845647,37.97737503051758,4040706197,POINT (23.73711967468262 37.97737503051758)
97792969,False,0,,23.735610961914062,10,1687757351,37.98918533325195,97792969,POINT (23.73561096191406 37.98918533325195)
1303525204,False,0,,23.735719680786133,6,1616608614,37.989627838134766,1303525204,POINT (23.73571968078613 37.98962783813477)
250713331,False,0,,23.735380172729492,12,1687757351,37.990074157714844,250713331,POINT (23.73538017272949 37.99007415771484)
5370319352,False,0,,23.725786209106445,1,1517231909,37.987823486328125,5370319352,POINT (23.72578620910645 37.98782348632813)
5581434215,False,0,,23.731229782104492,5,1616973773,37.991703033447266,5581434215,POINT (23.73122978210449 37.99170303344727)
250700339,False,0,,23.733287811279297,17,1665501836,37.98473358154297,250700339,POINT (23.7332878112793 37.98473358154297)
97788855,False,0,,23.735183715820312,14,1687757351,37.98925018310547,97788855,POINT (23.73518371582031 37.98925018310547)
